Timestamp,ApplicationName,ErrorType,ErrorMessage,SeverityLevel
2026-05-30 20:40:17,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-22 04:07:18,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-30 17:50:14,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 08:02:26,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-17 09:22:17,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-22 02:55:34,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 13:40:17,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-06 17:47:28,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-14 09:48:55,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-11 02:22:18,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-27 01:47:06,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-21 21:48:31,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-05-28 00:46:48,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-01 12:51:17,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-22 14:23:35,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-10 12:42:04,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-11 06:45:36,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-22 23:46:46,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-18 13:24:11,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-31 00:26:11,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-25 06:44:09,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-23 09:23:45,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-17 13:25:53,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 18:57:11,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 12:03:43,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-30 09:01:20,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-04 10:23:37,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-31 04:11:28,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 09:40:07,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-31 01:43:45,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-30 13:10:08,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 22:21:48,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-17 22:42:56,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 03:06:11,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-20 14:18:59,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-31 20:34:27,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-06-05 05:15:18,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-15 14:08:07,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-26 12:21:00,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-09 23:32:00,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-04 10:21:51,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-21 18:25:18,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 01:23:24,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-06 19:24:09,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-13 21:51:39,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-29 09:09:28,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-13 14:05:51,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-10 11:00:55,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 23:20:44,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-17 05:28:28,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-27 07:19:43,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-01 18:03:53,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-01 00:49:19,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-31 05:02:18,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-12 22:06:34,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-20 21:06:18,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 19:47:29,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-22 08:23:58,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 15:38:16,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 12:31:59,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-18 08:22:03,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-02 21:03:59,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-31 23:46:49,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-05 21:28:21,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-25 22:15:34,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 21:47:18,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-03 07:37:04,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-13 09:26:17,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-06 21:58:41,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-10 21:13:19,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-07 08:06:37,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 07:07:40,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-09 19:52:34,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 15:19:09,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-20 20:25:18,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-13 07:24:24,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-27 20:02:36,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-09 17:37:26,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-29 15:10:35,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-21 11:50:26,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-10 19:48:42,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-30 13:05:05,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-28 16:12:29,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-26 02:07:15,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-16 12:01:21,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-23 06:39:06,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-13 02:56:08,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-31 20:27:06,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-23 13:47:34,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-19 18:02:24,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-25 21:37:39,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-17 04:37:15,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-15 05:39:29,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-06-06 17:14:13,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-25 08:51:58,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-28 17:32:25,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-03 22:33:34,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-16 01:08:47,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-31 02:16:28,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 17:08:24,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-06 23:39:40,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-05-25 10:19:05,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-19 17:43:11,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 10:50:30,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-17 12:57:17,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 15:12:15,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-07 20:30:30,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-25 07:53:46,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-17 11:45:12,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-05 16:17:16,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-23 23:04:50,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-10 19:06:59,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-27 18:59:53,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-26 02:28:48,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-29 16:13:42,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-05 19:46:17,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-25 16:10:47,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
